X,Z,Yard Line Reference,Side,Position Description
0.625,108.75,0,1,"S1, 2 steps inside 0 yard line, 1 steps behind front sideline"
0.625,109.375,0,1,"S1, 1 steps inside 0 yard line, 1 steps behind front sideline"
0.625,110,0,1,"S1, On the 0 yard line, 1 steps behind front sideline"
0.625,110.625,0,1,"S1, 1 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,111.25,0,1,"S1, 2 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,111.875,0,1,"S1, 3 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,112.5,0,1,"S1, 4 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,113.125,0,1,"S1, 5 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,113.75,0,1,"S1, 6 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,114.375,0,1,"S1, 7 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,115,0,1,"S1, 8 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,115.625,0,1,"S1, 9 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,116.25,0,1,"S1, 10 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,116.875,0,1,"S1, 11 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,117.5,0,1,"S1, 12 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,118.125,0,1,"S1, 13 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,118.75,0,1,"S1, 14 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,119.375,0,1,"S1, 15 steps outside the 0 yard line, 1 steps behind front sideline"
0.625,120,0,1,"S1, 16 steps outside the 0 yard line, 1 steps behind front sideline"
1.25,0,0,2,"S2, 16 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,0.625,0,2,"S2, 15 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,1.25,0,2,"S2, 14 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,1.875,0,2,"S2, 13 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,2.5,0,2,"S2, 12 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,3.125,0,2,"S2, 11 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,3.75,0,2,"S2, 10 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,4.375,0,2,"S2, 9 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,5,0,2,"S2, 8 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,5.625,0,2,"S2, 7 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,6.25,0,2,"S2, 6 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,6.875,0,2,"S2, 5 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,7.5,0,2,"S2, 4 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,8.125,0,2,"S2, 3 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,8.75,0,2,"S2, 2 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,9.375,0,2,"S2, 1 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,10,0,2,"S2, On the 0 yard line, 2 steps behind front sideline"
1.25,10.625,0,2,"S2, 1 steps inside 0 yard line, 2 steps behind front sideline"
1.25,11.25,0,2,"S2, 2 steps inside 0 yard line, 2 steps behind front sideline"
1.25,11.875,0,2,"S2, 3 steps inside 0 yard line, 2 steps behind front sideline"
1.25,12.5,5,2,"S2, 4 steps outside 5 yard line, 2 steps behind front sideline"
1.25,13.125,5,2,"S2, 3 steps outside 5 yard line, 2 steps behind front sideline"
1.25,13.75,5,2,"S2, 2 steps outside 5 yard line, 2 steps behind front sideline"
1.25,14.375,5,2,"S2, 1 steps outside 5 yard line, 2 steps behind front sideline"
1.25,15,5,2,"S2, On 5 yard line, 2 steps behind front sideline"
1.25,15.625,5,2,"S2, 1 steps inside 5 yard line, 2 steps behind front sideline"
1.25,16.25,5,2,"S2, 2 steps inside 5 yard line, 2 steps behind front sideline"
1.25,16.875,5,2,"S2, 3 steps inside 5 yard line, 2 steps behind front sideline"
1.25,17.5,10,2,"S2, 4 steps outside 10 yard line, 2 steps behind front sideline"
1.25,18.125,10,2,"S2, 3 steps outside 10 yard line, 2 steps behind front sideline"
1.25,18.75,10,2,"S2, 2 steps outside 10 yard line, 2 steps behind front sideline"
1.25,19.375,10,2,"S2, 1 steps outside 10 yard line, 2 steps behind front sideline"
1.25,20,10,2,"S2, On 10 yard line, 2 steps behind front sideline"
1.25,20.625,10,2,"S2, 1 steps inside 10 yard line, 2 steps behind front sideline"
1.25,21.25,10,2,"S2, 2 steps inside 10 yard line, 2 steps behind front sideline"
1.25,21.875,10,2,"S2, 3 steps inside 10 yard line, 2 steps behind front sideline"
1.25,22.5,15,2,"S2, 4 steps outside 15 yard line, 2 steps behind front sideline"
1.25,23.125,15,2,"S2, 3 steps outside 15 yard line, 2 steps behind front sideline"
1.25,23.75,15,2,"S2, 2 steps outside 15 yard line, 2 steps behind front sideline"
1.25,24.375,15,2,"S2, 1 steps outside 15 yard line, 2 steps behind front sideline"
1.25,25,15,2,"S2, On 15 yard line, 2 steps behind front sideline"
1.25,25.625,15,2,"S2, 1 steps inside 15 yard line, 2 steps behind front sideline"
1.25,26.25,15,2,"S2, 2 steps inside 15 yard line, 2 steps behind front sideline"
1.25,26.875,15,2,"S2, 3 steps inside 15 yard line, 2 steps behind front sideline"
1.25,27.5,20,2,"S2, 4 steps outside 20 yard line, 2 steps behind front sideline"
1.25,28.125,20,2,"S2, 3 steps outside 20 yard line, 2 steps behind front sideline"
1.25,28.75,20,2,"S2, 2 steps outside 20 yard line, 2 steps behind front sideline"
1.25,29.375,20,2,"S2, 1 steps outside 20 yard line, 2 steps behind front sideline"
1.25,30,20,2,"S2, On 20 yard line, 2 steps behind front sideline"
1.25,30.625,20,2,"S2, 1 steps inside 20 yard line, 2 steps behind front sideline"
1.25,31.25,20,2,"S2, 2 steps inside 20 yard line, 2 steps behind front sideline"
1.25,31.875,20,2,"S2, 3 steps inside 20 yard line, 2 steps behind front sideline"
1.25,32.5,25,2,"S2, 4 steps outside 25 yard line, 2 steps behind front sideline"
1.25,33.125,25,2,"S2, 3 steps outside 25 yard line, 2 steps behind front sideline"
1.25,33.75,25,2,"S2, 2 steps outside 25 yard line, 2 steps behind front sideline"
1.25,34.375,25,2,"S2, 1 steps outside 25 yard line, 2 steps behind front sideline"
1.25,35,25,2,"S2, On 25 yard line, 2 steps behind front sideline"
1.25,35.625,25,2,"S2, 1 steps inside 25 yard line, 2 steps behind front sideline"
1.25,36.25,25,2,"S2, 2 steps inside 25 yard line, 2 steps behind front sideline"
1.25,36.875,25,2,"S2, 3 steps inside 25 yard line, 2 steps behind front sideline"
1.25,37.5,30,2,"S2, 4 steps outside 30 yard line, 2 steps behind front sideline"
1.25,38.125,30,2,"S2, 3 steps outside 30 yard line, 2 steps behind front sideline"
1.25,38.75,30,2,"S2, 2 steps outside 30 yard line, 2 steps behind front sideline"
1.25,39.375,30,2,"S2, 1 steps outside 30 yard line, 2 steps behind front sideline"
1.25,40,30,2,"S2, On 30 yard line, 2 steps behind front sideline"
1.25,40.625,30,2,"S2, 1 steps inside 30 yard line, 2 steps behind front sideline"
1.25,41.25,30,2,"S2, 2 steps inside 30 yard line, 2 steps behind front sideline"
1.25,41.875,30,2,"S2, 3 steps inside 30 yard line, 2 steps behind front sideline"
1.25,42.5,35,2,"S2, 4 steps outside 35 yard line, 2 steps behind front sideline"
1.25,43.125,35,2,"S2, 3 steps outside 35 yard line, 2 steps behind front sideline"
1.25,43.75,35,2,"S2, 2 steps outside 35 yard line, 2 steps behind front sideline"
1.25,44.375,35,2,"S2, 1 steps outside 35 yard line, 2 steps behind front sideline"
1.25,45,35,2,"S2, On 35 yard line, 2 steps behind front sideline"
1.25,45.625,35,2,"S2, 1 steps inside 35 yard line, 2 steps behind front sideline"
1.25,46.25,35,2,"S2, 2 steps inside 35 yard line, 2 steps behind front sideline"
1.25,46.875,35,2,"S2, 3 steps inside 35 yard line, 2 steps behind front sideline"
1.25,47.5,40,2,"S2, 4 steps outside 40 yard line, 2 steps behind front sideline"
1.25,48.125,40,2,"S2, 3 steps outside 40 yard line, 2 steps behind front sideline"
1.25,48.75,40,2,"S2, 2 steps outside 40 yard line, 2 steps behind front sideline"
1.25,49.375,40,2,"S2, 1 steps outside 40 yard line, 2 steps behind front sideline"
1.25,50,40,2,"S2, On 40 yard line, 2 steps behind front sideline"
1.25,50.625,40,2,"S2, 1 steps inside 40 yard line, 2 steps behind front sideline"
1.25,51.25,40,2,"S2, 2 steps inside 40 yard line, 2 steps behind front sideline"
1.25,51.875,40,2,"S2, 3 steps inside 40 yard line, 2 steps behind front sideline"
1.25,52.5,45,2,"S2, 4 steps outside 45 yard line, 2 steps behind front sideline"
1.25,53.125,45,2,"S2, 3 steps outside 45 yard line, 2 steps behind front sideline"
1.25,53.75,45,2,"S2, 2 steps outside 45 yard line, 2 steps behind front sideline"
1.25,54.375,45,2,"S2, 1 steps outside 45 yard line, 2 steps behind front sideline"
1.25,55,45,2,"S2, On 45 yard line, 2 steps behind front sideline"
1.25,55.625,45,2,"S2, 1 steps inside 45 yard line, 2 steps behind front sideline"
1.25,56.25,45,2,"S2, 2 steps inside 45 yard line, 2 steps behind front sideline"
1.25,56.875,45,2,"S2, 3 steps inside 45 yard line, 2 steps behind front sideline"
1.25,57.5,50,2,"S2, 4 steps outside 50 yard line, 2 steps behind front sideline"
1.25,58.125,50,2,"S2, 3 steps outside 50 yard line, 2 steps behind front sideline"
1.25,58.75,50,2,"S2, 2 steps outside 50 yard line, 2 steps behind front sideline"
1.25,59.375,50,2,"S2, 1 steps outside 50 yard line, 2 steps behind front sideline"
1.25,60,50,1,"S1, On 50 yard line, 2 steps behind front sideline"
1.25,60.625,50,1,"S1, 1 steps outside 50 yard line, 2 steps behind front sideline"
1.25,61.25,50,1,"S1, 2 steps outside 50 yard line, 2 steps behind front sideline"
1.25,61.875,50,1,"S1, 3 steps outside 50 yard line, 2 steps behind front sideline"
1.25,62.5,50,1,"S1, 4 steps outside 50 yard line, 2 steps behind front sideline"
1.25,63.125,45,1,"S1, 3 steps inside 45 yard line, 2 steps behind front sideline"
1.25,63.75,45,1,"S1, 2 steps inside 45 yard line, 2 steps behind front sideline"
1.25,64.375,45,1,"S1, 1 steps inside 45 yard line, 2 steps behind front sideline"
1.25,65,45,1,"S1, On 45 yard line, 2 steps behind front sideline"
1.25,65.625,45,1,"S1, 1 steps outside 45 yard line, 2 steps behind front sideline"
1.25,66.25,45,1,"S1, 2 steps outside 45 yard line, 2 steps behind front sideline"
1.25,66.875,45,1,"S1, 3 steps outside 45 yard line, 2 steps behind front sideline"
1.25,67.5,45,1,"S1, 4 steps outside 45 yard line, 2 steps behind front sideline"
1.25,68.125,40,1,"S1, 3 steps inside 40 yard line, 2 steps behind front sideline"
1.25,68.75,40,1,"S1, 2 steps inside 40 yard line, 2 steps behind front sideline"
1.25,69.375,40,1,"S1, 1 steps inside 40 yard line, 2 steps behind front sideline"
1.25,70,40,1,"S1, On 40 yard line, 2 steps behind front sideline"
1.25,70.625,40,1,"S1, 1 steps outside 40 yard line, 2 steps behind front sideline"
1.25,71.25,40,1,"S1, 2 steps outside 40 yard line, 2 steps behind front sideline"
1.25,71.875,40,1,"S1, 3 steps outside 40 yard line, 2 steps behind front sideline"
1.25,72.5,40,1,"S1, 4 steps outside 40 yard line, 2 steps behind front sideline"
1.25,73.125,35,1,"S1, 3 steps inside 35 yard line, 2 steps behind front sideline"
1.25,73.75,35,1,"S1, 2 steps inside 35 yard line, 2 steps behind front sideline"
1.25,74.375,35,1,"S1, 1 steps inside 35 yard line, 2 steps behind front sideline"
1.25,75,35,1,"S1, On 35 yard line, 2 steps behind front sideline"
1.25,75.625,35,1,"S1, 1 steps outside 35 yard line, 2 steps behind front sideline"
1.25,76.25,35,1,"S1, 2 steps outside 35 yard line, 2 steps behind front sideline"
1.25,76.875,35,1,"S1, 3 steps outside 35 yard line, 2 steps behind front sideline"
1.25,77.5,35,1,"S1, 4 steps outside 35 yard line, 2 steps behind front sideline"
1.25,78.125,30,1,"S1, 3 steps inside 30 yard line, 2 steps behind front sideline"
1.25,78.75,30,1,"S1, 2 steps inside 30 yard line, 2 steps behind front sideline"
1.25,79.375,30,1,"S1, 1 steps inside 30 yard line, 2 steps behind front sideline"
1.25,80,30,1,"S1, On 30 yard line, 2 steps behind front sideline"
1.25,80.625,30,1,"S1, 1 steps outside 30 yard line, 2 steps behind front sideline"
1.25,81.25,30,1,"S1, 2 steps outside 30 yard line, 2 steps behind front sideline"
1.25,81.875,30,1,"S1, 3 steps outside 30 yard line, 2 steps behind front sideline"
1.25,82.5,30,1,"S1, 4 steps outside 30 yard line, 2 steps behind front sideline"
1.25,83.125,25,1,"S1, 3 steps inside 25 yard line, 2 steps behind front sideline"
1.25,83.75,25,1,"S1, 2 steps inside 25 yard line, 2 steps behind front sideline"
1.25,84.375,25,1,"S1, 1 steps inside 25 yard line, 2 steps behind front sideline"
1.25,85,25,1,"S1, On 25 yard line, 2 steps behind front sideline"
1.25,85.625,25,1,"S1, 1 steps outside 25 yard line, 2 steps behind front sideline"
1.25,86.25,25,1,"S1, 2 steps outside 25 yard line, 2 steps behind front sideline"
1.25,86.875,25,1,"S1, 3 steps outside 25 yard line, 2 steps behind front sideline"
1.25,87.5,25,1,"S1, 4 steps outside 25 yard line, 2 steps behind front sideline"
1.25,88.125,20,1,"S1, 3 steps inside 20 yard line, 2 steps behind front sideline"
1.25,88.75,20,1,"S1, 2 steps inside 20 yard line, 2 steps behind front sideline"
1.25,89.375,20,1,"S1, 1 steps inside 20 yard line, 2 steps behind front sideline"
1.25,90,20,1,"S1, On 20 yard line, 2 steps behind front sideline"
1.25,90.625,20,1,"S1, 1 steps outside 20 yard line, 2 steps behind front sideline"
1.25,91.25,20,1,"S1, 2 steps outside 20 yard line, 2 steps behind front sideline"
1.25,91.875,20,1,"S1, 3 steps outside 20 yard line, 2 steps behind front sideline"
1.25,92.5,20,1,"S1, 4 steps outside 20 yard line, 2 steps behind front sideline"
1.25,93.125,15,1,"S1, 3 steps inside 15 yard line, 2 steps behind front sideline"
1.25,93.75,15,1,"S1, 2 steps inside 15 yard line, 2 steps behind front sideline"
1.25,94.375,15,1,"S1, 1 steps inside 15 yard line, 2 steps behind front sideline"
1.25,95,15,1,"S1, On 15 yard line, 2 steps behind front sideline"
1.25,95.625,15,1,"S1, 1 steps outside 15 yard line, 2 steps behind front sideline"
1.25,96.25,15,1,"S1, 2 steps outside 15 yard line, 2 steps behind front sideline"
1.25,96.875,15,1,"S1, 3 steps outside 15 yard line, 2 steps behind front sideline"
1.25,97.5,15,1,"S1, 4 steps outside 15 yard line, 2 steps behind front sideline"
1.25,98.125,10,1,"S1, 3 steps inside 10 yard line, 2 steps behind front sideline"
1.25,98.75,10,1,"S1, 2 steps inside 10 yard line, 2 steps behind front sideline"
1.25,99.375,10,1,"S1, 1 steps inside 10 yard line, 2 steps behind front sideline"
1.25,100,10,1,"S1, On 10 yard line, 2 steps behind front sideline"
1.25,100.625,10,1,"S1, 1 steps outside 10 yard line, 2 steps behind front sideline"
1.25,101.25,10,1,"S1, 2 steps outside 10 yard line, 2 steps behind front sideline"
1.25,101.875,10,1,"S1, 3 steps outside 10 yard line, 2 steps behind front sideline"
1.25,102.5,10,1,"S1, 4 steps outside 10 yard line, 2 steps behind front sideline"
1.25,103.125,5,1,"S1, 3 steps inside 5 yard line, 2 steps behind front sideline"
1.25,103.75,5,1,"S1, 2 steps inside 5 yard line, 2 steps behind front sideline"
1.25,104.375,5,1,"S1, 1 steps inside 5 yard line, 2 steps behind front sideline"
1.25,105,5,1,"S1, On 5 yard line, 2 steps behind front sideline"
1.25,105.625,5,1,"S1, 1 steps outside 5 yard line, 2 steps behind front sideline"
1.25,106.25,5,1,"S1, 2 steps outside 5 yard line, 2 steps behind front sideline"
1.25,106.875,5,1,"S1, 3 steps outside 5 yard line, 2 steps behind front sideline"
1.25,107.5,5,1,"S1, 4 steps outside 5 yard line, 2 steps behind front sideline"
1.25,108.125,0,1,"S1, 3 steps inside 0 yard line, 2 steps behind front sideline"
1.25,108.75,0,1,"S1, 2 steps inside 0 yard line, 2 steps behind front sideline"
1.25,109.375,0,1,"S1, 1 steps inside 0 yard line, 2 steps behind front sideline"
1.25,110,0,1,"S1, On the 0 yard line, 2 steps behind front sideline"
1.25,110.625,0,1,"S1, 1 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,111.25,0,1,"S1, 2 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,111.875,0,1,"S1, 3 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,112.5,0,1,"S1, 4 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,113.125,0,1,"S1, 5 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,113.75,0,1,"S1, 6 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,114.375,0,1,"S1, 7 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,115,0,1,"S1, 8 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,115.625,0,1,"S1, 9 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,116.25,0,1,"S1, 10 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,116.875,0,1,"S1, 11 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,117.5,0,1,"S1, 12 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,118.125,0,1,"S1, 13 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,118.75,0,1,"S1, 14 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,119.375,0,1,"S1, 15 steps outside the 0 yard line, 2 steps behind front sideline"
1.25,120,0,1,"S1, 16 steps outside the 0 yard line, 2 steps behind front sideline"
1.875,0,0,2,"S2, 16 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,0.625,0,2,"S2, 15 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,1.25,0,2,"S2, 14 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,1.875,0,2,"S2, 13 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,2.5,0,2,"S2, 12 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,3.125,0,2,"S2, 11 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,3.75,0,2,"S2, 10 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,4.375,0,2,"S2, 9 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,5,0,2,"S2, 8 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,5.625,0,2,"S2, 7 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,6.25,0,2,"S2, 6 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,6.875,0,2,"S2, 5 steps outside the 0 yard line, 3 steps behind front sideline"
1.875,7.5,0,2,"S2, 4 steps outside the 0 yard line, 3 steps behind front sideline"
